Actual Delivery Date;CustomerKey;DateKey;Discount Amount;Invoice Date;Invoice Number;Item Class;Item Number;Item;Line Number;List Price;Order Number;Promised Delivery Date;Sales Amount;Sales Amount Based on List Price;Sales Cost Amount;Sales Margin Amount;Sales Price;Sales Quantity;Sales Rep;U/M;Address Number;Region Code;Division
16/06/2019;10009356;16/06/2018;60808;18/06/2018;105481;P01;62550;Tell Tale Garlic;29000;575;205213;16/06/2019;54192;1150;0;54192;27096;2;103;EA;10009356;4;2
16/06/2019;10009356;16/06/2018;60808;18/06/2018;105481;P01;62550;Tell Tale Garlic;29000;575;205213;16/06/2019;54192;1150;0;54192;27096;2;103;EA;10009356;4;2
16/06/2019;10009356;16/06/2018;60808;18/06/2018;105481;P01;62550;Tell Tale Garlic;29000;575;205213;16/06/2019;54192;1150;0;54192;27096;2;103;EA;10009356;4;2
16/06/2019;10009356;16/06/2018;60808;18/06/2018;105481;P01;62550;Tell Tale Garlic;29000;575;205213;16/06/2019;54192;1150;0;54192;27096;2;103;EA;10009356;4;2
16/06/2019;10009356;16/06/2018;60808;18/06/2018;105481;P01;62550;Tell Tale Garlic;29000;575;205213;16/06/2019;54192;1150;0;54192;27096;2;103;EA;10009356;4;2
16/06/2019;10009356;16/06/2018;60808;18/06/2018;105481;P01;62550;Tell Tale Garlic;29000;575;205213;16/06/2019;54192;1150;0;54192;27096;2;103;EA;10009356;4;2
16/06/2019;10009356;16/06/2018;60808;18/06/2018;105481;P01;62550;Tell Tale Garlic;29000;575;205213;16/06/2019;54192;1150;0;54192;27096;2;103;EA;10009356;4;2
16/06/2019;10009356;16/06/2018;60808;18/06/2018;105481;P01;62550;Tell Tale Garlic;29000;575;205213;16/06/2019;54192;1150;0;54192;27096;2;103;EA;10009356;4;2
16/06/2019;10009356;16/06/2018;60808;18/06/2018;105481;P01;62550;Tell Tale Garlic;29000;575;205213;16/06/2019;54192;1150;0;54192;27096;2;103;EA;10009356;4;2
16/06/2019;10009356;16/06/2018;60808;18/06/2018;105481;P01;62550;Tell Tale Garlic;29000;575;205213;16/06/2019;54192;1150;0;54192;27096;2;103;EA;10009356;4;2
16/06/2019;10009356;16/06/2018;60808;18/06/2018;105481;P01;62550;Tell Tale Garlic;29000;575;205213;16/06/2019;54192;1150;0;54192;27096;2;103;EA;10009356;4;2
16/06/2019;10009356;16/06/2018;60808;18/06/2018;105481;P01;62550;Tell Tale Garlic;29000;575;205213;16/06/2019;54192;1150;0;54192;27096;2;103;EA;10009356;4;2
16/06/2019;10009356;16/06/2018;60808;18/06/2018;105481;P01;62550;Tell Tale Garlic;29000;575;205213;16/06/2019;54192;1150;0;54192;27096;2;103;EA;10009356;4;2
16/06/2019;10009356;16/06/2018;60808;18/06/2018;105481;P01;62550;Tell Tale Garlic;29000;575;205213;16/06/2019;54192;1150;0;54192;27096;2;103;EA;10009356;4;2
16/06/2019;10009356;16/06/2018;60808;18/06/2018;105481;P01;62550;Tell Tale Garlic;29000;575;205213;16/06/2019;54192;1150;0;54192;27096;2;103;EA;10009356;4;2
16/06/2019;10009356;16/06/2018;60808;18/06/2018;105481;P01;62550;Tell Tale Garlic;29000;575;205213;16/06/2019;54192;1150;0;54192;27096;2;103;EA;10009356;4;2
16/06/2019;10009356;16/06/2018;60808;18/06/2018;105481;P01;62550;Tell Tale Garlic;29000;575;205213;16/06/2019;54192;1150;0;54192;27096;2;103;EA;10009356;4;2
16/06/2019;10009356;16/06/2018;60808;18/06/2018;105481;P01;62550;Tell Tale Garlic;29000;575;205213;16/06/2019;54192;1150;0;54192;27096;2;103;EA;10009356;4;2
16/06/2019;10009356;16/06/2018;60808;18/06/2018;105481;P01;62550;Tell Tale Garlic;29000;575;205213;16/06/2019;54192;1150;0;54192;27096;2;103;EA;10009356;4;2
16/06/2019;10009356;16/06/2018;60808;18/06/2018;105481;P01;62550;Tell Tale Garlic;29000;575;205213;16/06/2019;54192;1150;0;54192;27096;2;103;EA;10009356;4;2
16/06/2019;10009356;16/06/2018;60808;18/06/2018;105481;P01;62550;Tell Tale Garlic;29000;575;205213;16/06/2019;54192;1150;0;54192;27096;2;103;EA;10009356;4;2
16/06/2019;10009356;16/06/2018;60808;18/06/2018;105481;P01;62550;Tell Tale Garlic;29000;575;205213;16/06/2019;54192;1150;0;54192;27096;2;103;EA;10009356;4;2
16/06/2019;10009356;16/06/2018;60808;18/06/2018;105481;P01;62550;Tell Tale Garlic;29000;575;205213;16/06/2019;54192;1150;0;54192;27096;2;103;EA;10009356;4;2
16/06/2019;10009356;16/06/2018;60808;18/06/2018;105481;P01;62550;Tell Tale Garlic;29000;575;205213;16/06/2019;54192;1150;0;54192;27096;2;103;EA;10009356;4;2
16/06/2019;10009356;16/06/2018;60808;18/06/2018;105481;P01;62550;Tell Tale Garlic;29000;575;205213;16/06/2019;54192;1150;0;54192;27096;2;103;EA;10009356;4;2
16/06/2019;10009356;16/06/2018;60808;18/06/2018;105481;P01;62550;Tell Tale Garlic;29000;575;205213;16/06/2019;54192;1150;0;54192;27096;2;103;EA;10009356;4;2
16/06/2019;10009356;16/06/2018;60808;18/06/2018;105481;P01;62550;Tell Tale Garlic;29000;575;205213;16/06/2019;54192;1150;0;54192;27096;2;103;EA;10009356;4;2
16/06/2019;10009356;16/06/2018;60808;18/06/2018;105481;P01;62550;Tell Tale Garlic;29000;575;205213;16/06/2019;54192;1150;0;54192;27096;2;103;EA;10009356;4;2
16/06/2019;10009356;16/06/2018;60808;18/06/2018;105481;P01;62550;Tell Tale Garlic;29000;575;205213;16/06/2019;54192;1150;0;54192;27096;2;103;EA;10009356;4;2
16/06/2019;10009356;16/06/2018;60808;18/06/2018;105481;P01;62550;Tell Tale Garlic;29000;575;205213;16/06/2019;54192;1150;0;54192;27096;2;103;EA;10009356;4;2
16/06/2019;10009356;16/06/2018;60808;18/06/2018;105481;P01;62550;Tell Tale Garlic;29000;575;205213;16/06/2019;54192;1150;0;54192;27096;2;103;EA;10009356;4;2
16/06/2019;10009356;16/06/2018;60808;18/06/2018;105481;P01;62550;Tell Tale Garlic;29000;575;205213;16/06/2019;54192;1150;0;54192;27096;2;103;EA;10009356;4;2
16/06/2019;10009356;16/06/2018;60808;18/06/2018;105481;P01;62550;Tell Tale Garlic;29000;575;205213;16/06/2019;54192;1150;0;54192;27096;2;103;EA;10009356;4;2
16/06/2019;10009356;16/06/2018;60808;18/06/2018;105481;P01;62550;Tell Tale Garlic;29000;575;205213;16/06/2019;54192;1150;0;54192;27096;2;103;EA;10009356;4;2
16/06/2019;10009356;16/06/2018;60808;18/06/2018;105481;P01;62550;Tell Tale Garlic;29000;575;205213;16/06/2019;54192;1150;0;54192;27096;2;103;EA;10009356;4;2
16/06/2019;10009356;16/06/2018;60808;18/06/2018;105481;P01;62550;Tell Tale Garlic;29000;575;205213;16/06/2019;54192;1150;0;54192;27096;2;103;EA;10009356;4;2
16/06/2019;10009356;16/06/2018;60808;18/06/2018;105481;P01;62550;Tell Tale Garlic;29000;575;205213;16/06/2019;54192;1150;0;54192;27096;2;103;EA;10009356;4;2
16/06/2019;10009356;16/06/2018;60808;18/06/2018;105481;P01;62550;Tell Tale Garlic;29000;575;205213;16/06/2019;54192;1150;0;54192;27096;2;103;EA;10009356;4;2
16/06/2019;10009356;16/06/2018;60808;18/06/2018;105481;P01;62550;Tell Tale Garlic;29000;575;205213;16/06/2019;54192;1150;0;54192;27096;2;103;EA;10009356;4;2
16/06/2019;10009356;16/06/2018;60808;18/06/2018;105481;P01;62550;Tell Tale Garlic;29000;575;205213;16/06/2019;54192;1150;0;54192;27096;2;103;EA;10009356;4;2
16/06/2019;10009356;16/06/2018;60808;18/06/2018;105481;P01;62550;Tell Tale Garlic;29000;575;205213;16/06/2019;54192;1150;0;54192;27096;2;103;EA;10009356;4;2
16/06/2019;10009356;16/06/2018;60808;18/06/2018;105481;P01;62550;Tell Tale Garlic;29000;575;205213;16/06/2019;54192;1150;0;54192;27096;2;103;EA;10009356;4;2
16/06/2019;10009356;16/06/2018;60808;18/06/2018;105481;P01;62550;Tell Tale Garlic;29000;575;205213;16/06/2019;54192;1150;0;54192;27096;2;103;EA;10009356;4;2
16/06/2019;10009356;16/06/2018;60808;18/06/2018;105481;P01;62550;Tell Tale Garlic;29000;575;205213;16/06/2019;54192;1150;0;54192;27096;2;103;EA;10009356;4;2
16/06/2019;10009356;16/06/2018;60808;18/06/2018;105481;P01;62550;Tell Tale Garlic;29000;575;205213;16/06/2019;54192;1150;0;54192;27096;2;103;EA;10009356;4;2
16/06/2019;10009356;16/06/2018;60808;18/06/2018;105481;P01;62550;Tell Tale Garlic;29000;575;205213;16/06/2019;54192;1150;0;54192;27096;2;103;EA;10009356;4;2
16/06/2019;10009356;16/06/2018;60808;18/06/2018;105481;P01;62550;Tell Tale Garlic;29000;575;205213;16/06/2019;54192;1150;0;54192;27096;2;103;EA;10009356;4;2
16/06/2019;10009356;16/06/2018;60808;18/06/2018;105481;P01;62550;Tell Tale Garlic;29000;575;205213;16/06/2019;54192;1150;0;54192;27096;2;103;EA;10009356;4;2
16/06/2019;10009356;16/06/2018;60808;18/06/2018;105481;P01;62550;Tell Tale Garlic;29000;575;205213;16/06/2019;54192;1150;0;54192;27096;2;103;EA;10009356;4;2
16/06/2019;10009356;16/06/2018;60808;18/06/2018;105481;P01;62550;Tell Tale Garlic;29000;575;205213;16/06/2019;54192;1150;0;54192;27096;2;103;EA;10009356;4;2
16/06/2019;10009356;16/06/2018;4248;18/06/2018;105481;P01;60794;High Top Walnuts;18000;5188;205213;16/06/2019;3534;7782;0;3534;2356;15;103;EA;10009356;4;2
16/06/2019;10009356;16/06/2018;4248;18/06/2018;105481;P01;60794;High Top Walnuts;18000;5188;205213;16/06/2019;3534;7782;0;3534;2356;15;103;EA;10009356;4;2
16/06/2019;10009356;16/06/2018;4248;18/06/2018;105481;P01;60794;High Top Walnuts;18000;5188;205213;16/06/2019;3534;7782;0;3534;2356;15;103;EA;10009356;4;2
16/06/2019;10009356;16/06/2018;4248;18/06/2018;105481;P01;60794;High Top Walnuts;18000;5188;205213;16/06/2019;3534;7782;0;3534;2356;15;103;EA;10009356;4;2
16/06/2019;10009356;16/06/2018;4248;18/06/2018;105481;P01;60794;High Top Walnuts;18000;5188;205213;16/06/2019;3534;7782;0;3534;2356;15;103;EA;10009356;4;2
16/06/2019;10009356;16/06/2018;4248;18/06/2018;105481;P01;60794;High Top Walnuts;18000;5188;205213;16/06/2019;3534;7782;0;3534;2356;15;103;EA;10009356;4;2
16/06/2019;10009356;16/06/2018;4248;18/06/2018;105481;P01;60794;High Top Walnuts;18000;5188;205213;16/06/2019;3534;7782;0;3534;2356;15;103;EA;10009356;4;2
16/06/2019;10009356;16/06/2018;4248;18/06/2018;105481;P01;60794;High Top Walnuts;18000;5188;205213;16/06/2019;3534;7782;0;3534;2356;15;103;EA;10009356;4;2
16/06/2019;10009356;16/06/2018;4248;18/06/2018;105481;P01;60794;High Top Walnuts;18000;5188;205213;16/06/2019;3534;7782;0;3534;2356;15;103;EA;10009356;4;2
16/06/2019;10009356;16/06/2018;4248;18/06/2018;105481;P01;60794;High Top Walnuts;18000;5188;205213;16/06/2019;3534;7782;0;3534;2356;15;103;EA;10009356;4;2
16/06/2019;10009356;16/06/2018;4248;18/06/2018;105481;P01;60794;High Top Walnuts;18000;5188;205213;16/06/2019;3534;7782;0;3534;2356;15;103;EA;10009356;4;2
16/06/2019;10009356;16/06/2018;4248;18/06/2018;105481;P01;60794;High Top Walnuts;18000;5188;205213;16/06/2019;3534;7782;0;3534;2356;15;103;EA;10009356;4;2
16/06/2019;10009356;16/06/2018;4248;18/06/2018;105481;P01;60794;High Top Walnuts;18000;5188;205213;16/06/2019;3534;7782;0;3534;2356;15;103;EA;10009356;4;2
16/06/2019;10009356;16/06/2018;4248;18/06/2018;105481;P01;60794;High Top Walnuts;18000;5188;205213;16/06/2019;3534;7782;0;3534;2356;15;103;EA;10009356;4;2
16/06/2019;10009356;16/06/2018;4248;18/06/2018;105481;P01;60794;High Top Walnuts;18000;5188;205213;16/06/2019;3534;7782;0;3534;2356;15;103;EA;10009356;4;2
16/06/2019;10009356;16/06/2018;4248;18/06/2018;105481;P01;60794;High Top Walnuts;18000;5188;205213;16/06/2019;3534;7782;0;3534;2356;15;103;EA;10009356;4;2
16/06/2019;10009356;16/06/2018;4248;18/06/2018;105481;P01;60794;High Top Walnuts;18000;5188;205213;16/06/2019;3534;7782;0;3534;2356;15;103;EA;10009356;4;2
16/06/2019;10009356;16/06/2018;4248;18/06/2018;105481;P01;60794;High Top Walnuts;18000;5188;205213;16/06/2019;3534;7782;0;3534;2356;15;103;EA;10009356;4;2
16/06/2019;10009356;16/06/2018;4248;18/06/2018;105481;P01;60794;High Top Walnuts;18000;5188;205213;16/06/2019;3534;7782;0;3534;2356;15;103;EA;10009356;4;2
16/06/2019;10009356;16/06/2018;4248;18/06/2018;105481;P01;60794;High Top Walnuts;18000;5188;205213;16/06/2019;3534;7782;0;3534;2356;15;103;EA;10009356;4;2
16/06/2019;10009356;16/06/2018;4248;18/06/2018;105481;P01;60794;High Top Walnuts;18000;5188;205213;16/06/2019;3534;7782;0;3534;2356;15;103;EA;10009356;4;2
16/06/2019;10009356;16/06/2018;4248;18/06/2018;105481;P01;60794;High Top Walnuts;18000;5188;205213;16/06/2019;3534;7782;0;3534;2356;15;103;EA;10009356;4;2
16/06/2019;10009356;16/06/2018;4248;18/06/2018;105481;P01;60794;High Top Walnuts;18000;5188;205213;16/06/2019;3534;7782;0;3534;2356;15;103;EA;10009356;4;2
16/06/2019;10009356;16/06/2018;4248;18/06/2018;105481;P01;60794;High Top Walnuts;18000;5188;205213;16/06/2019;3534;7782;0;3534;2356;15;103;EA;10009356;4;2
16/06/2019;10009356;16/06/2018;4248;18/06/2018;105481;P01;60794;High Top Walnuts;18000;5188;205213;16/06/2019;3534;7782;0;3534;2356;15;103;EA;10009356;4;2
16/06/2019;10009356;16/06/2018;4248;18/06/2018;105481;P01;60794;High Top Walnuts;18000;5188;205213;16/06/2019;3534;7782;0;3534;2356;15;103;EA;10009356;4;2
16/06/2019;10009356;16/06/2018;4248;18/06/2018;105481;P01;60794;High Top Walnuts;18000;5188;205213;16/06/2019;3534;7782;0;3534;2356;15;103;EA;10009356;4;2
16/06/2019;10009356;16/06/2018;4248;18/06/2018;105481;P01;60794;High Top Walnuts;18000;5188;205213;16/06/2019;3534;7782;0;3534;2356;15;103;EA;10009356;4;2
16/06/2019;10009356;16/06/2018;4248;18/06/2018;105481;P01;60794;High Top Walnuts;18000;5188;205213;16/06/2019;3534;7782;0;3534;2356;15;103;EA;10009356;4;2
16/06/2019;10009356;16/06/2018;4248;18/06/2018;105481;P01;60794;High Top Walnuts;18000;5188;205213;16/06/2019;3534;7782;0;3534;2356;15;103;EA;10009356;4;2
16/06/2019;10009356;16/06/2018;4248;18/06/2018;105481;P01;60794;High Top Walnuts;18000;5188;205213;16/06/2019;3534;7782;0;3534;2356;15;103;EA;10009356;4;2
16/06/2019;10009356;16/06/2018;4248;18/06/2018;105481;P01;60794;High Top Walnuts;18000;5188;205213;16/06/2019;3534;7782;0;3534;2356;15;103;EA;10009356;4;2
16/06/2019;10009356;16/06/2018;4248;18/06/2018;105481;P01;60794;High Top Walnuts;18000;5188;205213;16/06/2019;3534;7782;0;3534;2356;15;103;EA;10009356;4;2
16/06/2019;10009356;16/06/2018;4248;18/06/2018;105481;P01;60794;High Top Walnuts;18000;5188;205213;16/06/2019;3534;7782;0;3534;2356;15;103;EA;10009356;4;2
16/06/2019;10009356;16/06/2018;4248;18/06/2018;105481;P01;60794;High Top Walnuts;18000;5188;205213;16/06/2019;3534;7782;0;3534;2356;15;103;EA;10009356;4;2
16/06/2019;10009356;16/06/2018;4248;18/06/2018;105481;P01;60794;High Top Walnuts;18000;5188;205213;16/06/2019;3534;7782;0;3534;2356;15;103;EA;10009356;4;2
16/06/2019;10009356;16/06/2018;4248;18/06/2018;105481;P01;60794;High Top Walnuts;18000;5188;205213;16/06/2019;3534;7782;0;3534;2356;15;103;EA;10009356;4;2
16/06/2019;10009356;16/06/2018;4248;18/06/2018;105481;P01;60794;High Top Walnuts;18000;5188;205213;16/06/2019;3534;7782;0;3534;2356;15;103;EA;10009356;4;2
16/06/2019;10009356;16/06/2018;4248;18/06/2018;105481;P01;60794;High Top Walnuts;18000;5188;205213;16/06/2019;3534;7782;0;3534;2356;15;103;EA;10009356;4;2
16/06/2019;10009356;16/06/2018;4248;18/06/2018;105481;P01;60794;High Top Walnuts;18000;5188;205213;16/06/2019;3534;7782;0;3534;2356;15;103;EA;10009356;4;2
16/06/2019;10009356;16/06/2018;4248;18/06/2018;105481;P01;60794;High Top Walnuts;18000;5188;205213;16/06/2019;3534;7782;0;3534;2356;15;103;EA;10009356;4;2
16/06/2019;10009356;16/06/2018;4248;18/06/2018;105481;P01;60794;High Top Walnuts;18000;5188;205213;16/06/2019;3534;7782;0;3534;2356;15;103;EA;10009356;4;2
16/06/2019;10009356;16/06/2018;4248;18/06/2018;105481;P01;60794;High Top Walnuts;18000;5188;205213;16/06/2019;3534;7782;0;3534;2356;15;103;EA;10009356;4;2
16/06/2019;10009356;16/06/2018;4248;18/06/2018;105481;P01;60794;High Top Walnuts;18000;5188;205213;16/06/2019;3534;7782;0;3534;2356;15;103;EA;10009356;4;2
16/06/2019;10009356;16/06/2018;4248;18/06/2018;105481;P01;60794;High Top Walnuts;18000;5188;205213;16/06/2019;3534;7782;0;3534;2356;15;103;EA;10009356;4;2
16/06/2019;10009356;16/06/2018;4248;18/06/2018;105481;P01;60794;High Top Walnuts;18000;5188;205213;16/06/2019;3534;7782;0;3534;2356;15;103;EA;10009356;4;2
16/06/2019;10009356;16/06/2018;4248;18/06/2018;105481;P01;60794;High Top Walnuts;18000;5188;205213;16/06/2019;3534;7782;0;3534;2356;15;103;EA;10009356;4;2
16/06/2019;10009356;16/06/2018;4248;18/06/2018;105481;P01;60794;High Top Walnuts;18000;5188;205213;16/06/2019;3534;7782;0;3534;2356;15;103;EA;10009356;4;2
16/06/2019;10009356;16/06/2018;4248;18/06/2018;105481;P01;60794;High Top Walnuts;18000;5188;205213;16/06/2019;3534;7782;0;3534;2356;15;103;EA;10009356;4;2
16/06/2019;10009356;16/06/2018;4248;18/06/2018;105481;P01;60794;High Top Walnuts;18000;5188;205213;16/06/2019;3534;7782;0;3534;2356;15;103;EA;10009356;4;2
16/06/2019;10009356;16/06/2018;4248;18/06/2018;105481;P01;60794;High Top Walnuts;18000;5188;205213;16/06/2019;3534;7782;0;3534;2356;15;103;EA;10009356;4;2
16/06/2019;10009356;16/06/2018;4248;18/06/2018;105481;P01;60794;High Top Walnuts;18000;5188;205213;16/06/2019;3534;7782;0;3534;2356;15;103;EA;10009356;4;2
16/06/2019;10009356;16/06/2018;4248;18/06/2018;105481;P01;60794;High Top Walnuts;18000;5188;205213;16/06/2019;3534;7782;0;3534;2356;15;103;EA;10009356;4;2
16/06/2019;10009356;16/06/2018;4248;18/06/2018;105481;P01;60794;High Top Walnuts;18000;5188;205213;16/06/2019;3534;7782;0;3534;2356;15;103;EA;10009356;4;2
16/06/2019;10009356;16/06/2018;4248;18/06/2018;105481;P01;60794;High Top Walnuts;18000;5188;205213;16/06/2019;3534;7782;0;3534;2356;15;103;EA;10009356;4;2
16/06/2019;10009356;16/06/2018;4248;18/06/2018;105481;P01;60794;High Top Walnuts;18000;5188;205213;16/06/2019;3534;7782;0;3534;2356;15;103;EA;10009356;4;2
16/06/2019;10009356;16/06/2018;4248;18/06/2018;105481;P01;60794;High Top Walnuts;18000;5188;205213;16/06/2019;3534;7782;0;3534;2356;15;103;EA;10009356;4;2
16/06/2019;10009356;16/06/2018;4248;18/06/2018;105481;P01;60794;High Top Walnuts;18000;5188;205213;16/06/2019;3534;7782;0;3534;2356;15;103;EA;10009356;4;2
16/06/2019;10009356;16/06/2018;4248;18/06/2018;105481;P01;60794;High Top Walnuts;18000;5188;205213;16/06/2019;3534;7782;0;3534;2356;15;103;EA;10009356;4;2
16/06/2019;10009356;16/06/2018;4248;18/06/2018;105481;P01;60794;High Top Walnuts;18000;5188;205213;16/06/2019;3534;7782;0;3534;2356;15;103;EA;10009356;4;2
16/06/2019;10009356;16/06/2018;4248;18/06/2018;105481;P01;60794;High Top Walnuts;18000;5188;205213;16/06/2019;3534;7782;0;3534;2356;15;103;EA;10009356;4;2
16/06/2019;10009356;16/06/2018;4248;18/06/2018;105481;P01;60794;High Top Walnuts;18000;5188;205213;16/06/2019;3534;7782;0;3534;2356;15;103;EA;10009356;4;2
16/06/2019;10009356;16/06/2018;4248;18/06/2018;105481;P01;60794;High Top Walnuts;18000;5188;205213;16/06/2019;3534;7782;0;3534;2356;15;103;EA;10009356;4;2
16/06/2019;10009356;16/06/2018;4248;18/06/2018;105481;P01;60794;High Top Walnuts;18000;5188;205213;16/06/2019;3534;7782;0;3534;2356;15;103;EA;10009356;4;2
16/06/2019;10009356;16/06/2018;4248;18/06/2018;105481;P01;60794;High Top Walnuts;18000;5188;205213;16/06/2019;3534;7782;0;3534;2356;15;103;EA;10009356;4;2
16/06/2019;10009356;16/06/2018;4248;18/06/2018;105481;P01;60794;High Top Walnuts;18000;5188;205213;16/06/2019;3534;7782;0;3534;2356;15;103;EA;10009356;4;2
16/06/2019;10009356;16/06/2018;4248;18/06/2018;105481;P01;60794;High Top Walnuts;18000;5188;205213;16/06/2019;3534;7782;0;3534;2356;15;103;EA;10009356;4;2
16/06/2019;10009356;16/06/2018;4248;18/06/2018;105481;P01;60794;High Top Walnuts;18000;5188;205213;16/06/2019;3534;7782;0;3534;2356;15;103;EA;10009356;4;2
16/06/2019;10009356;16/06/2018;4248;18/06/2018;105481;P01;60794;High Top Walnuts;18000;5188;205213;16/06/2019;3534;7782;0;3534;2356;15;103;EA;10009356;4;2
16/06/2019;10009356;16/06/2018;4248;18/06/2018;105481;P01;60794;High Top Walnuts;18000;5188;205213;16/06/2019;3534;7782;0;3534;2356;15;103;EA;10009356;4;2
16/06/2019;10009356;16/06/2018;4248;18/06/2018;105481;P01;60794;High Top Walnuts;18000;5188;205213;16/06/2019;3534;7782;0;3534;2356;15;103;EA;10009356;4;2
16/06/2019;10009356;16/06/2018;4248;18/06/2018;105481;P01;60794;High Top Walnuts;18000;5188;205213;16/06/2019;3534;7782;0;3534;2356;15;103;EA;10009356;4;2
16/06/2019;10009356;16/06/2018;4248;18/06/2018;105481;P01;60794;High Top Walnuts;18000;5188;205213;16/06/2019;3534;7782;0;3534;2356;15;103;EA;10009356;4;2
16/06/2019;10009356;16/06/2018;4248;18/06/2018;105481;P01;60794;High Top Walnuts;18000;5188;205213;16/06/2019;3534;7782;0;3534;2356;15;103;EA;10009356;4;2
16/06/2019;10009356;16/06/2018;4248;18/06/2018;105481;P01;60794;High Top Walnuts;18000;5188;205213;16/06/2019;3534;7782;0;3534;2356;15;103;EA;10009356;4;2
16/06/2019;10009356;16/06/2018;4248;18/06/2018;105481;P01;60794;High Top Walnuts;18000;5188;205213;16/06/2019;3534;7782;0;3534;2356;15;103;EA;10009356;4;2
16/06/2019;10009356;16/06/2018;4248;18/06/2018;105481;P01;60794;High Top Walnuts;18000;5188;205213;16/06/2019;3534;7782;0;3534;2356;15;103;EA;10009356;4;2
16/06/2019;10009356;16/06/2018;4248;18/06/2018;105481;P01;60794;High Top Walnuts;18000;5188;205213;16/06/2019;3534;7782;0;3534;2356;15;103;EA;10009356;4;2
16/06/2019;10009356;16/06/2018;4248;18/06/2018;105481;P01;60794;High Top Walnuts;18000;5188;205213;16/06/2019;3534;7782;0;3534;2356;15;103;EA;10009356;4;2
16/06/2019;10009356;16/06/2018;4248;18/06/2018;105481;P01;60794;High Top Walnuts;18000;5188;205213;16/06/2019;3534;7782;0;3534;2356;15;103;EA;10009356;4;2
16/06/2019;10009356;16/06/2018;4248;18/06/2018;105481;P01;60794;High Top Walnuts;18000;5188;205213;16/06/2019;3534;7782;0;3534;2356;15;103;EA;10009356;4;2
16/06/2019;10009356;16/06/2018;4248;18/06/2018;105481;P01;60794;High Top Walnuts;18000;5188;205213;16/06/2019;3534;7782;0;3534;2356;15;103;EA;10009356;4;2
16/06/2019;10009356;16/06/2018;4248;18/06/2018;105481;P01;60794;High Top Walnuts;18000;5188;205213;16/06/2019;3534;7782;0;3534;2356;15;103;EA;10009356;4;2
16/06/2019;10009356;16/06/2018;4248;18/06/2018;105481;P01;60794;High Top Walnuts;18000;5188;205213;16/06/2019;3534;7782;0;3534;2356;15;103;EA;10009356;4;2
16/06/2019;10009356;16/06/2018;4248;18/06/2018;105481;P01;60794;High Top Walnuts;18000;5188;205213;16/06/2019;3534;7782;0;3534;2356;15;103;EA;10009356;4;2
16/06/2019;10009356;16/06/2018;4248;18/06/2018;105481;P01;60794;High Top Walnuts;18000;5188;205213;16/06/2019;3534;7782;0;3534;2356;15;103;EA;10009356;4;2
16/06/2019;10009356;16/06/2018;4248;18/06/2018;105481;P01;60794;High Top Walnuts;18000;5188;205213;16/06/2019;3534;7782;0;3534;2356;15;103;EA;10009356;4;2
16/06/2019;10009356;16/06/2018;4248;18/06/2018;105481;P01;60794;High Top Walnuts;18000;5188;205213;16/06/2019;3534;7782;0;3534;2356;15;103;EA;10009356;4;2
16/06/2019;10009356;16/06/2018;4248;18/06/2018;105481;P01;60794;High Top Walnuts;18000;5188;205213;16/06/2019;3534;7782;0;3534;2356;15;103;EA;10009356;4;2
16/06/2019;10009356;16/06/2018;4248;18/06/2018;105481;P01;60794;High Top Walnuts;18000;5188;205213;16/06/2019;3534;7782;0;3534;2356;15;103;EA;10009356;4;2
16/06/2019;10009356;16/06/2018;4248;18/06/2018;105481;P01;60794;High Top Walnuts;18000;5188;205213;16/06/2019;3534;7782;0;3534;2356;15;103;EA;10009356;4;2
16/06/2019;10009356;16/06/2018;4248;18/06/2018;105481;P01;60794;High Top Walnuts;18000;5188;205213;16/06/2019;3534;7782;0;3534;2356;15;103;EA;10009356;4;2
16/06/2019;10009356;16/06/2018;4248;18/06/2018;105481;P01;60794;High Top Walnuts;18000;5188;205213;16/06/2019;3534;7782;0;3534;2356;15;103;EA;10009356;4;2
16/06/2019;10009356;16/06/2018;4248;18/06/2018;105481;P01;60794;High Top Walnuts;18000;5188;205213;16/06/2019;3534;7782;0;3534;2356;15;103;EA;10009356;4;2
16/06/2019;10009356;16/06/2018;4248;18/06/2018;105481;P01;60794;High Top Walnuts;18000;5188;205213;16/06/2019;3534;7782;0;3534;2356;15;103;EA;10009356;4;2
16/06/2019;10009356;16/06/2018;4248;18/06/2018;105481;P01;60794;High Top Walnuts;18000;5188;205213;16/06/2019;3534;7782;0;3534;2356;15;103;EA;10009356;4;2
16/06/2019;10009356;16/06/2018;4248;18/06/2018;105481;P01;60794;High Top Walnuts;18000;5188;205213;16/06/2019;3534;7782;0;3534;2356;15;103;EA;10009356;4;2
16/06/2019;10009356;16/06/2018;4248;18/06/2018;105481;P01;60794;High Top Walnuts;18000;5188;205213;16/06/2019;3534;7782;0;3534;2356;15;103;EA;10009356;4;2
16/06/2019;10009356;16/06/2018;4248;18/06/2018;105481;P01;60794;High Top Walnuts;18000;5188;205213;16/06/2019;3534;7782;0;3534;2356;15;103;EA;10009356;4;2
16/06/2019;10009356;16/06/2018;4248;18/06/2018;105481;P01;60794;High Top Walnuts;18000;5188;205213;16/06/2019;3534;7782;0;3534;2356;15;103;EA;10009356;4;2
16/06/2019;10009356;16/06/2018;4248;18/06/2018;105481;P01;60794;High Top Walnuts;18000;5188;205213;16/06/2019;3534;7782;0;3534;2356;15;103;EA;10009356;4;2
